sys,expt_value,calc_value,error
SiH4,304.4,307.8706405243138,3.470640524313808
PH2,143.9,152.6660088544595,8.7660088544595
PH3,225.0,237.56389393899008,12.563893938990077
SH2,171.1,184.56605940684676,13.466059406846767
ClH,101.2,109.78897390246857,8.588973902468567
Na2,19.8,-32.251514276722446,-52.05151427672244
Si2,74.3,23.739220654941164,-50.56077934505883
P2,116.0,69.29921742982697,-46.70078257017303
S2,98.4,56.503793890587986,-41.89620610941202
Cl2,58.1,-0.44419954891782254,-58.544199548917824
NaCl,99.4,41.086304060707334,-58.31369593929267
SiO,190.2,180.20623785542557,-9.993762144574418
SC,171.3,165.99069269443862,-5.30930730556139
SO,120.1,119.54867705266224,-0.5513229473377521
ClO,60.9,56.07028278731741,-4.8297172126825885
ClF,60.9,40.73017116187839,-20.16982883812161
Si2H6,502.9,460.12789710913785,-42.77210289086213
CH3Cl,370.6,375.9882960667601,5.388296066760063
CH3SH,442.8,456.51555862359237,13.715558623592358
HOCl,156.1,151.1242513313773,-4.9757486686226855
SO2,246.6,241.32744417438516,-5.27255582561483
LiH,56.5,55.4758135186994,-1.0241864813006032
BeH,45.1,54.77840506679604,9.678405066796039
CH2,177.2,195.40127953534466,18.201279535344668
CH3,287.4,311.7012726833891,24.30127268338913
CH4,391.0,423.5050335427113,32.50503354271132
NH,77.2,85.97444886716403,8.774448867164026
NH2,168.4,187.70359509997797,19.30359509997797
NH3,274.2,305.3215061469891,31.121506146989134
OH,100.5,113.9976129933857,13.497612993385701
OH2,217.3,245.07774229743518,27.777742297435168
FH,134.5,151.7061756528783,17.2061756528783
SiH2,146.9,147.2219592477486,0.32195924774859463
Li2,26.7,13.147492785787108,-13.552507214212891
LiF,141.3,140.661507785102,-0.6384922148980081
C2H2,387.0,419.78508562690695,32.78508562690695
C2H4,530.1,572.1250153435685,42.0250153435685
H3CCH3,663.5,714.5113094177796,51.01130941777956
CN,176.3,196.11024120226648,19.810241202266468
HCN,303.1,327.0288108944369,23.92881089443688
CO,257.6,274.7671695491008,17.167169549100777
CHO,270.3,300.24568307861045,29.945683078610443
H2CO,358.1,389.54905197831977,31.449051978319744
CH3OH,479.4,520.8257163659,41.42571636590003
N2,224.8,240.64872018901224,15.848720189012226
H2NNH2,401.4,447.1419278983667,45.741927898366725
NO,150.2,171.27075860062905,21.070758600629063
O2,115.4,145.441839015577,30.041839015576983
HOOH,250.3,284.64651068180683,34.34651068180682
F2,37.5,42.661357699893415,5.161357699893415
CO2,384.3,414.74420880049,30.444208800490003
